OTUID,Kingdom,Phylum,Class,Order,Family,Genus,Species
b63b40d4ecf64117d424ca906005067f,Eukaryota,TSAR_Stramenopiles_Gyrista,Gyrista_X,Gyrista_XX,MAST-1,MAST-1D,MAST-1D_sp.
24dbacc76d0afad4cb484f273535b0d9,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,Dino-Group-II-Clade-10-and-11_X_sp.
a53c487e5344d6e2bf3f2bf2a565683a,Eukaryota,TSAR_Rhizaria_Radiolaria,RAD-B,RAD-B_X,RAD-B_X_Group-IVc,RAD-B_X_Group-IVc_X,RAD-B_X_Group-IVc_X_sp.
d75dda6eb6300fb8dcf7fc500f78781c,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-III,Dino-Group-III_X,Dino-Group-III_XX,Dino-Group-III_XX_sp.
318af3ad1c9efdac3168953ff826b8f3,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-IV,Dino-Group-IV-Hematodinium-Group,Hematodinium,Hematodinium_sp.
1afc71df2c76a200abc16e7677ab8b4e,Eukaryota,TSAR_Alveolata_Alveolata_X,Ellobiopsidae,Ellobiopsidae_X,Ellobiopsidae_XX,Thalassomyces,
f5af439d2a5e1ce94c4e807aea029c49,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,,,,
c89a208987baee8ea1c1533c02db73e4,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-5,Dino-Group-I-Clade-5_X,Dino-Group-I-Clade-5_X_sp.
bce818076565ecae10861df5c8f0f51b,Eukaryota,Excavata_Discoba_Euglenozoa,Diplonemea,Diplonemida,Eupelagonemidae,Eupelagonemidae_X,Eupelagonemidae_X_sp.
eb13c87c0886920ee0b3eabc66a3b48e,Eukaryota,TSAR_Rhizaria_Radiolaria,Polycystinea,Spumellaria,Euchitoniidae,,
bc612750f53795b42c41dfce28e97125,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,,,,
ed6543ac2ff228069f74df1fb46e35e7,Eukaryota,TSAR_Alveolata_Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp.
5abb99d65266f3e71f274d047c539c19,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,Dino-Group-II-Clade-10-and-11_X_sp.
0ac1d20365372a5236d9ce4471cf7401,Eukaryota,TSAR_Rhizaria_Radiolaria,Acantharea,Acantharea_C,Acantharea_C3,Litholophus,Litholophus_sp.
3447f4cd741ac858142c018b7bc2d54e,Eukaryota,TSAR_Rhizaria_Radiolaria,RAD-B,RAD-B_X,RAD-B_X_Group-IV_X,RAD-B_X_Group-IV_XX,RAD-B_X_Group-IV_XX_sp.
581c36e1655e98c42bd3289f7d8732f2,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-1,Dino-Group-I-Clade-1_X,Dino-Group-I-Clade-1_X_sp.
e894744208bcfbc29fa2e95522c65ceb,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-1,Dino-Group-I-Clade-1_X,Dino-Group-I-Clade-1_X_sp.
199b2709424c8575911701c18ddb1fa0,Eukaryota,TSAR_Alveolata_Dinoflagellata,Dinophyceae,,,,
7e49d17a73c1c4812e3bd4db84500cf0,Eukaryota,TSAR_Rhizaria_Radiolaria,RAD-C,RAD-C_X,RAD-C_Xb,RAD-C_Xb_X,RAD-C_Xb_X_sp.
cf56d0fea2f276770a46d5d0c4e609ed,Eukaryota,TSAR_Stramenopiles_Gyrista,Mediophyceae,Thalassiosirales,Thalassiosiraceae,Minidiscus,
9a3c76ed0c2e8b7fbea3762f641f8d3a,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-22,Dino-Group-II-Clade-22_X,Dino-Group-II-Clade-22_X_sp.
0b8623882d7450db6eee54d1017c5dfe,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-2,Dino-Group-I-Clade-2_X,Dino-Group-I-Clade-2_X_sp.
dd000881ab7a6e809609da8ba5f461fc,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-6,Dino-Group-II-Clade-6_X,Dino-Group-II-Clade-6_X_sp.
a106859d4c263cee541033b227cbff67,Eukaryota,TSAR_Stramenopiles_Bigyra,Sagenista,Labyrinthulomycetes,Labyrinthulomycetes_LAB15,Labyrinthulomycetes_LAB15_X,Labyrinthulomycetes_LAB15_X_sp.
7e53972d69185a22a2e0cc85b54929f2,Eukaryota,TSAR_Alveolata_Dinoflagellata,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,Prorocentrum_sp.
baeeb3eed6f885fbc174ae27896afe51,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-4,Dino-Group-I-Clade-4_X,Dino-Group-I-Clade-4_X_sp.
26f73fd235ef8bdb747318b0f6cfd080,Eukaryota,TSAR_Alveolata_Dinoflagellata,Dinophyta_X,Dinophyta_XX,Dinophyta_XXX,Dinophyta_XXXX,Dinophyta_XXXX_sp.
7b9ade9fb057856d55593cb8e0a2fa0c,Eukaryota,Cryptista_Kathablepharidacea_Kathablepharida,Kathablepharidea,Kathablepharidida,Kathablepharidida_X,Kathablepharidida_XX,Kathablepharidida_XX_sp.
9034d90ce3f4b5f1671aacb1ab6dc7f9,Eukaryota,TSAR_Alveolata_Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp.
de13a62440df84f3250919f63214553f,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-8,Dino-Group-I-Clade-8_X,Dino-Group-I-Clade-8_X_sp.
cd41ba149ce09088641b8c9407d8ec4c,Eukaryota,TSAR_Stramenopiles_Bigyra,Opalozoa,Nanomonadea,MAST-3,MAST-3C,MAST-3C_sp.
012b11c64611c191eae6218c6eaac3f8,Eukaryota,TSAR_Rhizaria_Radiolaria,Polycystinea,Spumellaria,Excentroconchidae,Excentroconchidae_X,Excentroconchidae_X_sp.
db8d03944105c4a026ec4218a62b371e,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-1,Dino-Group-I-Clade-1_X,Dino-Group-I-Clade-1_X_sp.
5a2da78059507ee0c8f316eca077db72,Eukaryota,TSAR_Alveolata_Dinoflagellata,Dinophyceae,Dinophysales,,,
88176937966747a14ec4f42c845a35a0,Eukaryota,Excavata_Discoba_Euglenozoa,Diplonemea,Diplonemida,Eupelagonemidae,Eupelagonemidae_X,Eupelagonemidae_X_sp.
36cee47a951756269c57053442af1fa6,Eukaryota,TSAR_Alveolata_Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp.
d09930fbad91038621eca54f09c07bf4,Eukaryota,TSAR_Rhizaria_Radiolaria,Polycystinea,Spumellaria,Excentroconchidae,Excentroconchidae_X,Excentroconchidae_X_sp.
dac4e6ee59a959eaf3bc2b05c317e978,Eukaryota,Haptista_Haptophyta_Haptophyta_X,Prymnesiophyceae,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,Chrysochromulina_sp.
6bd626e867d3e524bdbf063936bfe70c,Eukaryota,Archaeplastida_Chlorophyta_Chlorophyta_X,Prasino-Clade-9,Prasino-Clade-9_X,Prasino-Clade-9_XX,Prasino-Clade-9_XXX,Prasino-Clade-9_XXX_sp.
8e461056dc6c1f6adb9b2d9a9ca4eda8,Eukaryota,Cryptista_Cryptophyta_Cryptophyta_X,Cryptophyceae,Cryptomonadales,Cryptomonadales_X,,
0541637531647cdb320f7309335533f0,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-4,Dino-Group-I-Clade-4_X,Dino-Group-I-Clade-4_X_sp.
e6d16d3933d1404c444bbb8f633bd894,Eukaryota,TSAR_Stramenopiles_Bigyra,Opalozoa,Nanomonadea,MAST-3,MAST-3E,MAST-3E_sp.
c9ef9c4b3ac732277c4474ff2cf3569e,Eukaryota,TSAR_Rhizaria_Radiolaria,RAD-B,RAD-B_X,RAD-B_X_Group-Ie,RAD-B_X_Group-Ie_X,RAD-B_X_Group-Ie_X_sp.
f60e5275cf950db7e6a48d786952f4bf,Eukaryota,TSAR_Alveolata_Dinoflagellata,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,Prorocentrum_sp.
6b6de59e43b38f6054008264ea75c506,Eukaryota,TSAR_Rhizaria_Radiolaria,RAD-C,RAD-C_X,RAD-C_Xb,RAD-C_Xb_X,RAD-C_Xb_X_sp.
2971d909cec354bc9271e94682bc83f9,Eukaryota,Haptista_Haptophyta_Haptophyta_X,Prymnesiophyceae,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,Chrysochromulina_sp.
d849998a5a71d7281f81e897a7f50413,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-5,Dino-Group-I-Clade-5_X,Dino-Group-I-Clade-5_X_sp.
6fe6232a59af583666e3e486266fb3c7,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-1,Dino-Group-I-Clade-1_X,Dino-Group-I-Clade-1_X_sp.
28e43f75937a4bc641c3865e7d3fb51c,Eukaryota,TSAR_Stramenopiles_Bigyra,Sagenista,Sagenista_X,MAST-4,MAST-4C,MAST-4C_sp.
64620286ff241d9a1c7ace7d11f941bf,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-3,Dino-Group-I-Clade-3_X,Dino-Group-I-Clade-3_X_sp.
d72169e2efd2a7be16f36b56fa9e2e3a,Eukaryota,Archaeplastida_Chlorophyta_Chlorophyta_X,Mamiellophyceae,Mamiellales,Mamiellaceae,Micromonas,
b2f7a4783945b190b748cf253c8c8a30,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-II,,,
02fe2b81604371f6ad9f6eef7d55236c,Eukaryota,TSAR_Telonemia_Telonemia_X,Telonemia_XX,Telonemia_XXX,Telonemia-Group-2,Telonemia-Group-2_X,Telonemia-Group-2_X_sp.
52e7bcdd6da44f3b1fe778a17b8c471e,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-5,Dino-Group-I-Clade-5_X,Dino-Group-I-Clade-5_X_sp.
c128ebf0b071d1b810e77f6b58ed6088,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I_X,Dino-Group-I_XX,Dino-Group-I_XX_sp.
cdb4e7d9010cb3dc3445d8455d1713f8,Eukaryota,TSAR_Stramenopiles_Bigyra,Sagenista,Labyrinthulomycetes,Labyrinthulomycetes_LAB15,Labyrinthulomycetes_LAB15_X,Labyrinthulomycetes_LAB15_X_sp.
e3bb7e8f6a4bb8ef1a167ba88dc2581b,Eukaryota,Obazoa_Opisthokonta_Fungi,Ascomycota,Pezizomycotina,Eurotiomycetes,,
ff518660bacd191084930029a2a047c3,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I_X,Dino-Group-I_XX,Dino-Group-I_XX_sp.
38e107c50c801d200422fca9aa7c7dcd,Eukaryota,TSAR_Alveolata_Dinoflagellata,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,Prorocentrum_sp.
64115332f10d84d470cfbe94bb52bc89,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-5,Dino-Group-I-Clade-5_X,Dino-Group-I-Clade-5_X_sp.
36b9c0b08278aaf2d0ce4fff576f9bde,Eukaryota,TSAR_Alveolata_Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp.
67abcc4c329e3ebb6383513fac0bceaa,Eukaryota,TSAR_Rhizaria_Cercozoa,Chlorarachniophyceae,Chlorarachnida,Minorisa-lineage,Minorisa,Minorisa_minuta
8dc53728fccf8f6e447df9c295d42eec,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-I,,,
d5294de688fe52ada35dfd4bc1defba8,Eukaryota,Excavata_Discoba_Euglenozoa,Diplonemea,Diplonemida,Eupelagonemidae,Eupelagonemidae_X,Eupelagonemidae_X_sp.
8417a9bb3ad4044e2c6d382244511a91,Eukaryota,Haptista_Haptophyta_Haptophyta_X,Haptophyta_Clade_HAP3,Haptophyta_Clade_HAP3_X,Haptophyta_Clade_HAP3_XX,Haptophyta_Clade_HAP3_XXX,Haptophyta_Clade_HAP3_XXX_sp.
82a49c6899935051b8827ffd244f2ece,Eukaryota,TSAR_Rhizaria_Radiolaria,Polycystinea,Spumellaria,Astrosphaeridae,Cladococcus,Cladococcus_scoparius
283d27ccc0a2abe659d182600d5a3edb,Eukaryota,TSAR_Rhizaria_Radiolaria,RAD-B,RAD-B_X,Taxopodida,Sticholonche,Sticholonche_sp.
eaae139b0f427f74955f66ea3f86272a,Eukaryota,TSAR_Alveolata_Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp.
544c792531e7c241f70ac3e522b92f7d,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,Dino-Group-II-Clade-10-and-11_X_sp.
1389d5994e3eab5ef6ffaef833141883,Eukaryota,TSAR_Stramenopiles_Gyrista,Bacillariophyceae,Bacillariales,Bacillariaceae,,
cd25d9e5b1eefd107bca8b84a1340469,Eukaryota,TSAR_Alveolata_Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp.
f4ceea1a9afc043f880e40e0bb695903,Eukaryota,Haptista_Haptophyta_Haptophyta_X,Prymnesiophyceae,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,Chrysochromulina_sp.
598d23950d47a84d2a688f60e851fc0f,Eukaryota,Obazoa_Opisthokonta_Fungi,Ascomycota,Pezizomycotina,Dothideomycetes,Dothideomycetes_X,Dothideomycetes_X_sp.
b16169466017025bc175ef5878f1be70,Eukaryota,TSAR_Alveolata_Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp.
93a81726de17735a5f6e9822d1d8458e,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-2,Dino-Group-I-Clade-2_X,Dino-Group-I-Clade-2_X_sp.
cf25e357533a11903fef917bb7eadfc8,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,Dino-Group-II-Clade-10-and-11_X_sp.
455fe0780824fd8ef5da040c8e2c96ec,Eukaryota,TSAR_Stramenopiles_Gyrista,Dictyochophyceae,Dictyochophyceae_X,Florenciellales,,
1b02a7d4f4a7c187914ed2ac64b45b7f,Eukaryota,TSAR_Stramenopiles_Gyrista,Mediophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,Chaetoceros_socialis
1b9314d1a823f982e0e86103d46a0dc1,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-7,Dino-Group-II-Clade-7_X,Dino-Group-II-Clade-7_X_sp.
3b3f562bde9e7600ff7baedd5cb6506d,Eukaryota,Obazoa_Opisthokonta_Fungi,Ascomycota,Saccharomycotina,Saccharomycetales,Candida,
60aa5111ebea0354cc27a7b1e3145deb,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,Dino-Group-II-Clade-10-and-11_X_sp.
41f7f5d50c1df44d9c015cee83153997,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-7,Dino-Group-II-Clade-7_X,Dino-Group-II-Clade-7_X_sp.
88183184ca65367c2181121084a969e3,Eukaryota,Excavata_Discoba_Euglenozoa,Diplonemea,Diplonemida,Eupelagonemidae,Eupelagonemidae_X,Eupelagonemidae_X_sp.
18928de8974ef7c744453cc06ad145e2,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,Dino-Group-II-Clade-10-and-11_X_sp.
95cdb171fc8122d02f0a5552cddd93ef,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,Dino-Group-II-Clade-10-and-11_X_sp.
3a80f4bde2caa454c9804118f49126c2,Eukaryota,TSAR_Alveolata_Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp.
86229f571b1f9973d1f4c79a66985f51,Eukaryota,TSAR_Rhizaria_Radiolaria,RAD-A,RAD-A_X,RAD-A_Xb,RAD-A_Xb_X,RAD-A_Xb_X_sp.
e7434ae9377becf048eb0327a249195a,Eukaryota,TSAR_Rhizaria_Radiolaria,Polycystinea,Spumellaria,Excentroconchidae,Plegmosphaeromma,Plegmosphaeromma_sp.
8d42f46b70733fb90098a876b24c6e59,Eukaryota,TSAR_Alveolata_Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp.
da6bb49e68344d83c2f154574b0a4d83,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-5,Dino-Group-I-Clade-5_X,Dino-Group-I-Clade-5_X_sp.
50355c7a7678834470e0c52b999d2ba6,Eukaryota,TSAR_Rhizaria_Radiolaria,RAD-B,RAD-B_X,RAD-B_X_Group-Ib,RAD-B_X_Group-Ib_X,RAD-B_X_Group-Ib_X_sp.
fd856704a8432f65ed8903ab782f39fd,Eukaryota,TSAR__,,,,,
bcbe91f5960af665d741d0c6dfea2a81,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-1,Dino-Group-I-Clade-1_X,Dino-Group-I-Clade-1_X_sp.
3efc148d8b676d8e16ca9ed130008228,Eukaryota,Excavata_Discoba_Euglenozoa,Diplonemea,Diplonemida,Eupelagonemidae,Eupelagonemidae_X,Eupelagonemidae_X_sp.
4d69efddb45f1f0465e3d170f84a78af,Eukaryota,TSAR_Alveolata_Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp.
49d81357a591e231947aacb489f9f871,Eukaryota,TSAR_Rhizaria_Radiolaria,Polycystinea,Nassellaria,Collodaria_X,Collodaria_XX,Collodaria_XX_sp.
1044e975bf05e310bd744068f9b6e9ff,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-6,Dino-Group-II-Clade-6_X,Dino-Group-II-Clade-6_X_sp.
8d597141e6607ed9e6e49666b1791ccf,Eukaryota,Excavata_Discoba_Euglenozoa,Diplonemea,Diplonemida,Eupelagonemidae,Eupelagonemidae_X,Eupelagonemidae_X_sp.
7b8fe8be7103db86d46e7b3029e8f286,Eukaryota,TSAR_Rhizaria_Radiolaria,Radiolaria_X,Radiolaria_XX,Radiolaria_XXX,Radiolaria_XXXX,Radiolaria_XXXX_sp.
32daa54d40c5890f2840cc680363d9a6,Eukaryota,TSAR_Alveolata_Dinoflagellata,Dinophyceae,,,,
c54ba430a158323bf5e30f81a4f3eb02,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-5,Dino-Group-I-Clade-5_X,Dino-Group-I-Clade-5_X_sp.
556aaaf20289596a4a468cbd2935daec,Eukaryota,TSAR_Rhizaria_Radiolaria,Polycystinea,Spumellaria,Astrosphaeridae,,
fbb8b079af38e9677a3a22f6b04431aa,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,Dino-Group-II-Clade-10-and-11_X_sp.
aa39bc24c15fac29aa803a819a7039cf,Eukaryota,TSAR_Alveolata_Dinoflagellata,Dinophyceae,Peridiniales,Blastodiniaceae,Blastodinium,Blastodinium_sp.
edc5caf00cd4daab3df6793aea0bbe8a,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-8,Dino-Group-I-Clade-8_X,Dino-Group-I-Clade-8_X_sp.
0c913e88b559376e6f21f23448261221,Eukaryota,TSAR_Alveolata_Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp.
37d1978caf4513c8f0f526b400d3ba2d,Eukaryota,TSAR_Rhizaria_Radiolaria,RAD-A,RAD-A_X,RAD-A_Xb,RAD-A_Xb_X,RAD-A_Xb_X_sp.
31ccb9ad87a00f85afebf3caf149f67c,Eukaryota,TSAR_Stramenopiles_Gyrista,Gyrista_X,Gyrista_XX,MAST-1,MAST-1D,MAST-1D_sp.
08a6014a08c5f73c317bb7df77f8a7e8,Eukaryota,Cryptista_Cryptophyta_Cryptophyta_X,Cryptophyceae,Cryptomonadales,Cryptomonadales_X,Cryptomonadales_XX,Cryptomonadales_XX_sp.
c35e146a72dc62ed6a4bd3988639c82c,Eukaryota,TSAR_Alveolata_Dinoflagellata,Dinophyceae,Peridiniales,Amphidiniopsidaceae,Herdmania,Herdmania_litoralis
71d3e6bcda94b3698312f6229ade6f62,Eukaryota,TSAR_Alveolata_Dinoflagellata,Dinophyceae,Gymnodiniales,Kareniaceae,Karenia,Karenia_mikimotoi
e2382541b38b683a91f8ec81526c2bb4,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-9,Dino-Group-II-Clade-9_X,Dino-Group-II-Clade-9_X_sp.
27a83852d79e078645dbaddd56db964e,Eukaryota,Haptista_Centroplasthelida_Centroplasthelida_X,Pterocystida,Pterocystida_X,Pterocystida_XX,Pterocystida_XXX,Pterocystida_XXX_sp.
7018381a92208fe3223554b4a89bc4f4,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-7,Dino-Group-II-Clade-7_X,Dino-Group-II-Clade-7_X_sp.
1d01f8bd4fc322de1c90d6dadc19ac0e,Eukaryota,TSAR_Stramenopiles_Bigyra,Opalozoa,Nanomonadea,MAST-3,MAST-3E,MAST-3E_sp.
0cf291963dadb9751f928b7b1c55ebb8,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-4,Dino-Group-I-Clade-4_X,Dino-Group-I-Clade-4_X_sp.
3f43454b613d1092fc396d23ead2ae87,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-5,Dino-Group-I-Clade-5_X,Dino-Group-I-Clade-5_X_sp.
f1eaf1ddd62fead037526e0f16e30059,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-5,Dino-Group-I-Clade-5_X,Dino-Group-I-Clade-5_X_sp.
1d85ac4e101c54ce353515fd1a0027f1,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-2,Dino-Group-I-Clade-2_X,Dino-Group-I-Clade-2_X_sp.
3ccd2c69360f09ab548ca3b954c23894,Eukaryota,TSAR_Alveolata_Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp.
b656f2dfc1ca0fe45fce9c0b9727f0a6,Eukaryota,TSAR_Rhizaria_Radiolaria,Polycystinea,Spumellaria,Astrosphaeridae,,
ad3221a10617e8b204e677939c647dd2,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-1,Dino-Group-I-Clade-1_X,Dino-Group-I-Clade-1_X_sp.
c6d70794436d1ecb585153cc297a6c74,Eukaryota,TSAR_Alveolata_Dinoflagellata,Dinophyceae,Gonyaulacales,Ceratiaceae,Tripos,
a68c2885ec135c75c6dea7a812e9a50e,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,Dino-Group-II-Clade-10-and-11_X_sp.
d516f5166285537caeb634970565b145,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-7,Dino-Group-II-Clade-7_X,Dino-Group-II-Clade-7_X_sp.
57664554bccdb8f754888f8f677e7684,Eukaryota,Excavata_Discoba_Euglenozoa,Diplonemea,Diplonemida,Eupelagonemidae,Eupelagonemidae_X,Eupelagonemidae_X_sp.
12ce12dc45be4ce93cbdabdaa12b9546,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-2,Dino-Group-I-Clade-2_X,Dino-Group-I-Clade-2_X_sp.
597bd3c2beccb156c6ee2b75984b9467,Eukaryota,Cryptista_Kathablepharidacea_Kathablepharida,Kathablepharidea,Kathablepharidida,Kathablepharidida_X,Kathablepharidida_XX,Kathablepharidida_XX_sp.
f6586752483717cba8e9b336547fe174,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II_X,Dino-Group-II_XX,Dino-Group-II_XX_sp.
824571d72a3247caa3a29b72edaed776,Eukaryota,Obazoa_Opisthokonta_Fungi,Ascomycota,Pezizomycotina,Dothideomycetes,Cladosporium,
6a2407ddbe73d70b52577e72c55c005d,Eukaryota,TSAR_Alveolata_Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp.
abb4b74617a0924a078877555857dd40,Eukaryota,TSAR_Alveolata_Dinoflagellata,Dinophyceae,,,,
0f43c6cdbf354746b540fb68f7664eee,Eukaryota,TSAR_Alveolata_Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp.
edffc8c8f38d1c77cefc1755e9ddebce,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,Dino-Group-II-Clade-10-and-11_X_sp.
f1d68226e562382768baadeb554909c1,Eukaryota,TSAR_Stramenopiles_Bigyra,Sagenista,Sagenista_X,MAST-7,MAST-7B,MAST-7B_sp.
